647,424 
666,433 
683,445 
667,457 
648,463 
628,465 
609,464 
590,457 
607,440 
627,440 
649,440 
650,445 
628,445 
608,445 
-------parameter end------
491,334 
494,371 
499,407 
505,442 
517,475 
537,503 
563,525 
593,542 
628,547 
665,542 
698,526 
727,503 
749,474 
762,441 
770,405 
774,369 
777,333 
515,263 
531,250 
551,244 
572,245 
592,250 
658,251 
680,246 
702,247 
724,253 
740,268 
626,298 
626,320 
625,341 
624,362 
602,387 
614,390 
626,391 
639,390 
652,386 
542,303 
555,295 
570,294 
583,301 
570,305 
555,306 
670,302 
683,295 
699,296 
711,304 
698,307 
684,306 
575,446 
590,434 
608,426 
627,427 
647,426 
665,434 
682,446 
667,457 
648,464 
628,466 
608,464 
590,458 
607,442 
627,441 
649,441 
649,445 
628,446 
607,445 
-------parameter end------
489,333 
492,370 
497,407 
504,442 
516,476 
535,504 
562,526 
592,543 
627,547 
664,542 
697,525 
726,502 
748,473 
762,440 
769,405 
774,368 
776,332 
512,263 
529,250 
549,245 
570,245 
590,250 
657,252 
679,247 
701,247 
723,254 
740,268 
625,298 
624,320 
623,341 
622,363 
600,387 
612,390 
625,391 
638,390 
650,387 
540,303 
553,295 
568,295 
581,302 
568,306 
553,306 
669,302 
682,296 
697,296 
710,304 
697,307 
682,306 
574,447 
589,435 
606,426 
625,428 
646,426 
664,435 
681,446 
666,458 
647,465 
627,467 
607,465 
588,459 
605,442 
626,442 
648,442 
648,446 
626,447 
606,446 
-------parameter end------
488,335 
490,372 
495,409 
502,445 
514,478 
534,506 
560,527 
591,544 
626,548 
663,543 
697,527 
726,504 
748,476 
761,443 
769,407 
773,370 
775,334 
510,264 
526,251 
546,246 
567,246 
587,251 
655,252 
676,247 
699,247 
720,254 
737,269 
622,299 
621,321 
621,342 
620,364 
598,388 
610,391 
623,392 
636,391 
648,387 
538,303 
550,295 
566,295 
579,303 
565,307 
551,307 
667,303 
680,296 
695,296 
708,304 
695,308 
680,307 
572,448 
587,436 
604,427 
623,429 
644,427 
662,435 
679,447 
664,459 
645,466 
625,467 
605,466 
587,460 
604,443 
624,443 
646,443 
646,447 
624,448 
604,447 
-------parameter end------
486,334 
489,371 
494,408 
501,444 
513,477 
533,505 
559,527 
590,544 
625,548 
663,544 
696,527 
725,504 
747,476 
760,442 
767,407 
772,370 
774,333 
509,264 
525,251 
545,246 
566,246 
586,251 
653,252 
675,247 
698,247 
720,254 
737,269 
621,300 
620,322 
619,343 
619,365 
596,389 
609,392 
621,393 
634,392 
647,388 
536,304 
549,296 
564,296 
577,303 
564,307 
549,307 
666,303 
679,296 
694,297 
707,305 
694,308 
680,307 
571,449 
586,437 
603,428 
622,430 
642,428 
661,436 
678,448 
663,460 
644,466 
623,468 
604,467 
586,460 
602,444 
622,444 
645,444 
645,447 
623,448 
603,448 
-------parameter end------
486,335 
488,372 
493,409 
500,445 
511,478 
531,506 
557,528 
588,545 
623,549 
661,545 
695,528 
724,505 
746,476 
760,443 
767,407 
771,370 
773,333 
506,264 
522,252 
542,246 
563,246 
583,251 
652,252 
674,248 
696,248 
718,255 
735,269 
619,300 
618,322 
617,343 
616,365 
595,389 
607,392 
619,393 
632,392 
645,389 
534,304 
547,296 
562,296 
575,303 
561,307 
547,308 
664,303 
677,297 
692,297 
705,305 
691,308 
677,307 
568,450 
583,438 
601,429 
620,430 
640,429 
659,437 
677,449 
661,461 
642,467 
621,469 
602,468 
583,461 
600,445 
620,445 
642,445 
643,448 
621,449 
601,449 
-------parameter end------
485,336 
487,373 
493,410 
500,446 
512,480 
532,508 
558,530 
589,547 
624,551 
662,546 
695,529 
724,506 
747,476 
760,442 
767,406 
771,369 
772,333 
506,265 
521,252 
541,246 
562,247 
582,252 
651,252 
673,247 
695,248 
717,255 
734,269 
617,302 
617,324 
616,345 
615,366 
594,390 
605,393 
618,394 
631,393 
644,389 
534,305 
547,297 
562,297 
574,304 
561,308 
547,309 
663,304 
675,297 
690,297 
703,305 
690,309 
676,308 
568,451 
582,439 
600,430 
619,431 
639,429 
658,438 
676,449 
660,462 
641,468 
621,470 
601,469 
583,463 
600,446 
619,446 
641,445 
642,449 
620,450 
600,450 
-------parameter end------
486,339 
489,376 
494,413 
501,448 
513,481 
533,509 
559,531 
590,548 
624,552 
662,547 
695,530 
724,506 
746,477 
759,443 
767,407 
771,371 
773,334 
506,266 
521,252 
541,247 
562,247 
582,252 
650,252 
672,248 
695,248 
717,255 
734,269 
617,301 
617,323 
616,344 
615,365 
594,390 
606,393 
618,394 
631,393 
644,389 
535,305 
547,298 
562,297 
575,304 
561,308 
547,309 
663,304 
675,297 
690,298 
703,306 
690,309 
676,308 
569,452 
583,440 
600,430 
619,431 
639,430 
658,438 
675,450 
660,463 
641,470 
621,472 
601,470 
583,464 
600,447 
620,446 
641,446 
642,450 
620,451 
601,451 
-------parameter end------
485,337 
488,375 
494,412 
501,448 
513,482 
533,510 
560,532 
590,548 
625,553 
663,547 
697,530 
725,506 
747,477 
761,442 
768,407 
772,370 
773,333 
506,266 
522,252 
542,247 
563,247 
583,252 
650,253 
672,248 
695,248 
716,255 
733,269 
618,301 
617,323 
616,344 
616,365 
594,390 
606,393 
619,394 
632,393 
644,389 
535,306 
547,298 
562,297 
575,304 
562,309 
548,309 
663,304 
676,298 
691,298 
703,306 
690,309 
676,308 
569,452 
583,440 
600,430 
620,432 
640,430 
659,439 
676,451 
661,463 
642,470 
622,472 
602,470 
584,464 
600,447 
620,446 
642,446 
643,451 
621,452 
601,451 
-------parameter end------
487,337 
490,374 
495,411 
502,446 
514,480 
534,509 
560,532 
590,549 
625,554 
663,549 
696,532 
725,508 
747,478 
761,444 
768,408 
772,371 
775,334 
508,265 
524,252 
543,246 
564,247 
584,252 
652,252 
674,247 
697,248 
719,255 
736,270 
619,301 
618,322 
617,344 
617,365 
595,390 
607,393 
619,394 
632,393 
645,390 
537,306 
549,298 
564,297 
577,304 
564,308 
550,309 
665,304 
677,298 
692,298 
705,306 
692,309 
678,309 
570,453 
584,441 
601,431 
620,433 
641,431 
660,440 
676,452 
661,465 
643,472 
622,474 
602,472 
584,465 
601,448 
621,447 
642,448 
643,452 
621,453 
602,452 
-------parameter end------
488,337 
491,374 
496,411 
504,447 
516,481 
535,510 
561,534 
591,552 
626,557 
663,551 
697,533 
725,508 
747,478 
761,444 
769,408 
773,371 
775,334 
509,265 
524,252 
544,246 
565,246 
585,251 
653,252 
676,247 
698,247 
720,254 
737,269 
620,300 
619,322 
619,344 
618,365 
597,390 
608,393 
620,394 
633,393 
646,390 
537,305 
550,298 
565,297 
578,304 
565,308 
550,309 
666,304 
679,298 
694,298 
706,306 
693,309 
679,308 
573,455 
586,442 
602,432 
621,434 
641,432 
659,442 
675,455 
661,467 
643,475 
623,477 
604,475 
586,468 
603,450 
621,449 
642,449 
642,454 
622,456 
604,454 
-------parameter end------
488,336 
490,373 
495,411 
503,447 
515,481 
534,511 
560,535 
590,554 
625,560 
663,555 
696,536 
725,511 
747,481 
760,446 
768,409 
773,372 
775,334 
510,264 
526,251 
545,245 
566,245 
586,250 
654,251 
677,247 
699,247 
721,254 
738,269 
621,300 
621,322 
620,343 
619,365 
598,390 
610,393 
621,394 
634,393 
646,390 
539,305 
551,297 
566,297 
579,303 
566,308 
552,308 
667,304 
680,298 
695,298 
707,306 
694,309 
680,308 
576,458 
588,444 
604,433 
622,435 
642,433 
659,444 
674,458 
660,470 
643,478 
623,480 
605,478 
588,471 
605,451 
623,450 
642,451 
642,457 
623,459 
606,457 
-------parameter end------
488,336 
490,374 
496,412 
503,448 
515,484 
534,515 
559,541 
589,561 
624,567 
663,561 
696,541 
724,514 
745,482 
760,447 
768,410 
773,372 
776,334 
511,264 
526,250 
546,244 
566,245 
586,249 
655,251 
677,246 
700,246 
721,254 
737,268 
622,299 
621,320 
621,342 
620,363 
599,389 
611,392 
622,393 
635,392 
647,389 
540,304 
552,297 
567,296 
579,302 
566,307 
552,308 
668,302 
680,297 
695,298 
707,305 
694,308 
680,307 
577,461 
589,446 
604,434 
623,435 
644,434 
661,446 
674,460 
661,473 
644,482 
625,484 
606,482 
589,474 
606,452 
624,450 
643,452 
643,461 
624,463 
607,461 
-------parameter end------
487,336 
490,374 
495,412 
503,449 
515,485 
533,517 
558,544 
588,565 
623,572 
662,565 
695,544 
723,517 
745,484 
759,448 
768,411 
773,373 
775,335 
511,263 
526,250 
545,244 
566,244 
586,249 
655,250 
677,245 
699,246 
720,253 
737,268 
622,299 
621,320 
621,342 
620,363 
599,389 
611,392 
623,393 
635,391 
647,389 
538,304 
550,296 
565,296 
578,301 
565,306 
551,307 
667,302 
680,297 
695,297 
707,305 
694,308 
680,307 
576,463 
587,446 
603,433 
623,434 
645,433 
662,446 
675,462 
662,476 
645,486 
624,489 
604,486 
588,477 
604,451 
624,449 
645,451 
645,464 
624,468 
605,465 
-------parameter end------
488,338 
491,376 
497,414 
505,451 
517,487 
536,519 
560,546 
590,566 
626,573 
664,566 
697,545 
724,517 
745,484 
759,448 
768,411 
773,374 
775,336 
511,263 
526,250 
545,243 
566,243 
586,248 
655,250 
677,245 
699,245 
720,253 
736,267 
623,299 
622,320 
621,340 
620,361 
600,388 
611,391 
623,392 
636,390 
647,388 
539,304 
551,296 
566,296 
579,301 
566,306 
552,307 
667,302 
680,296 
695,297 
707,305 
694,308 
680,307 
578,464 
588,445 
604,431 
624,431 
646,430 
663,445 
674,463 
662,477 
646,486 
626,490 
606,487 
590,477 
605,449 
625,446 
646,449 
646,465 
625,469 
606,465 
-------parameter end------
488,337 
490,375 
496,413 
504,451 
516,486 
535,518 
560,545 
590,566 
626,573 
664,566 
697,545 
724,517 
745,485 
759,449 
768,412 
773,374 
775,336 
512,263 
527,250 
546,244 
567,244 
587,248 
655,250 
677,245 
699,245 
721,253 
737,267 
623,299 
622,319 
621,340 
621,361 
600,388 
612,391 
623,392 
636,390 
648,388 
540,304 
552,296 
567,296 
580,301 
567,306 
553,307 
668,302 
681,296 
695,297 
708,305 
695,308 
681,307 
578,463 
588,445 
604,431 
624,431 
646,431 
664,444 
676,462 
663,476 
647,486 
626,490 
606,486 
590,477 
605,449 
625,446 
647,449 
647,465 
626,469 
606,465 
-------parameter end------
488,337 
491,375 
496,413 
504,450 
516,486 
535,517 
560,543 
590,564 
626,570 
665,564 
697,543 
725,516 
746,484 
760,448 
768,411 
773,373 
775,335 
511,263 
527,250 
546,243 
567,244 
587,248 
654,250 
676,245 
698,245 
720,252 
737,267 
623,298 
622,319 
621,340 
621,361 
600,388 
612,391 
623,391 
636,390 
648,388 
540,304 
552,297 
567,296 
580,301 
567,306 
553,307 
667,302 
680,296 
694,297 
707,304 
694,307 
680,306 
579,463 
589,445 
605,431 
624,431 
646,431 
663,444 
675,462 
663,475 
646,485 
626,488 
607,486 
591,476 
606,450 
625,447 
646,449 
646,464 
626,467 
607,464 
-------parameter end------
488,338 
491,376 
497,414 
505,450 
517,485 
536,515 
561,540 
591,560 
627,566 
665,560 
697,540 
725,514 
747,482 
761,447 
769,411 
773,373 
775,336 
511,263 
526,250 
545,244 
566,244 
586,248 
654,250 
676,245 
698,245 
720,252 
736,267 
622,299 
621,320 
621,341 
620,361 
599,389 
611,391 
623,392 
635,391 
647,388 
539,304 
551,296 
566,296 
579,302 
566,307 
552,307 
667,302 
679,296 
694,297 
706,304 
693,308 
680,307 
577,460 
589,445 
605,433 
624,434 
644,432 
662,444 
676,459 
663,473 
646,482 
625,485 
606,483 
589,474 
606,451 
624,448 
645,450 
645,461 
625,464 
606,462 
-------parameter end------
488,338 
491,375 
496,412 
504,449 
516,482 
536,511 
562,535 
592,553 
627,558 
665,552 
698,533 
725,508 
747,478 
761,444 
769,408 
773,372 
775,335 
510,263 
525,250 
545,244 
566,244 
586,249 
654,250 
675,245 
698,245 
719,252 
736,267 
621,299 
621,320 
620,341 
619,362 
598,388 
610,391 
622,392 
635,390 
647,387 
539,304 
551,296 
566,296 
578,302 
565,307 
551,307 
667,302 
679,296 
694,297 
706,304 
693,308 
679,307 
574,454 
587,441 
604,430 
623,431 
643,430 
661,440 
676,453 
663,467 
645,475 
625,477 
605,475 
588,468 
605,448 
623,446 
644,447 
644,454 
624,456 
606,455 
-------parameter end------
488,337 
491,374 
496,411 
503,447 
515,480 
534,508 
560,531 
590,548 
625,552 
663,547 
697,530 
726,506 
748,477 
761,443 
769,407 
773,370 
775,333 
509,263 
525,250 
544,244 
565,244 
585,249 
652,250 
674,245 
697,245 
719,252 
736,267 
620,299 
620,320 
619,341 
618,362 
597,387 
609,390 
621,391 
634,390 
646,387 
537,304 
550,296 
565,296 
577,302 
564,306 
550,307 
666,302 
678,296 
693,296 
706,304 
693,307 
679,306 
572,451 
586,438 
603,427 
622,428 
642,427 
661,437 
677,450 
662,463 
644,471 
623,473 
603,471 
586,464 
603,445 
622,444 
644,444 
644,450 
623,452 
603,451 
-------parameter end------
488,337 
491,374 
496,411 
504,447 
516,480 
536,508 
561,530 
592,548 
626,552 
664,547 
697,529 
725,505 
747,476 
761,442 
769,406 
773,369 
775,333 
508,264 
524,250 
544,244 
564,244 
584,249 
653,250 
675,245 
697,245 
719,253 
735,267 
620,299 
619,320 
618,341 
617,362 
597,387 
608,390 
620,391 
633,389 
645,386 
537,304 
549,296 
564,296 
577,302 
564,306 
550,307 
665,302 
678,296 
693,297 
705,304 
692,307 
678,306 
571,450 
585,437 
602,428 
621,429 
641,428 
659,437 
676,448 
662,462 
643,470 
622,473 
603,471 
585,463 
602,444 
621,443 
643,444 
643,451 
622,452 
602,451 
-------parameter end------
488,337 
490,375 
496,412 
503,448 
516,482 
535,511 
560,535 
590,553 
625,559 
663,553 
696,534 
724,508 
746,478 
760,444 
768,407 
773,371 
775,334 
509,264 
524,250 
543,244 
564,244 
584,249 
652,250 
675,245 
697,245 
719,252 
736,267 
620,299 
619,320 
618,341 
618,362 
597,387 
609,389 
621,390 
633,389 
645,386 
537,304 
550,296 
565,296 
577,302 
564,306 
550,307 
666,302 
678,296 
693,296 
706,304 
692,307 
679,306 
573,454 
585,439 
602,428 
621,429 
643,427 
661,438 
676,452 
662,466 
644,475 
623,478 
603,476 
586,467 
602,446 
622,444 
644,445 
644,454 
623,456 
603,454 
-------parameter end------
487,337 
490,374 
495,412 
503,449 
515,484 
534,515 
560,541 
590,560 
625,566 
664,560 
697,540 
725,513 
746,481 
760,445 
768,408 
773,370 
774,333 
508,263 
523,250 
543,244 
564,244 
584,249 
652,250 
675,245 
697,245 
719,252 
736,267 
620,299 
620,319 
619,340 
618,361 
598,387 
609,389 
621,390 
634,389 
646,386 
537,304 
549,297 
564,296 
577,302 
564,306 
550,307 
666,301 
678,296 
693,296 
705,304 
692,307 
679,306 
574,458 
586,441 
602,428 
622,428 
644,427 
663,440 
676,456 
663,470 
645,479 
624,482 
605,479 
588,471 
604,447 
623,445 
645,446 
645,457 
624,460 
605,458 
-------parameter end------
487,336 
490,374 
496,412 
503,449 
515,485 
534,516 
559,542 
589,562 
624,568 
663,562 
696,541 
724,514 
746,481 
760,445 
768,408 
773,370 
775,333 
509,263 
524,250 
544,243 
565,243 
585,248 
651,250 
674,245 
696,245 
718,252 
735,266 
620,297 
620,318 
619,339 
618,360 
598,387 
610,389 
621,390 
634,389 
646,386 
537,304 
550,296 
565,295 
578,301 
565,306 
551,307 
665,301 
678,296 
693,296 
705,304 
692,307 
678,306 
574,459 
585,442 
602,429 
622,429 
644,428 
663,441 
676,458 
663,472 
646,482 
624,485 
604,482 
587,473 
602,447 
623,444 
646,446 
646,461 
624,465 
603,462 
-------parameter end------
488,337 
491,375 
497,413 
505,450 
517,486 
536,517 
561,543 
591,563 
627,569 
665,562 
697,540 
725,513 
746,480 
760,444 
768,408 
773,371 
775,333 
509,263 
524,250 
543,243 
564,243 
584,248 
652,249 
674,244 
697,244 
718,251 
734,266 
620,298 
620,318 
619,339 
618,359 
598,387 
610,389 
622,390 
634,388 
646,386 
536,304 
549,296 
564,295 
577,301 
564,306 
550,307 
666,301 
678,295 
694,296 
706,303 
693,307 
679,305 
576,461 
586,443 
602,429 
623,429 
644,428 
662,442 
675,459 
662,473 
645,482 
625,485 
605,483 
589,474 
604,447 
623,444 
646,446 
646,461 
625,465 
605,462 
-------parameter end------
487,335 
490,374 
495,412 
503,450 
515,485 
535,516 
561,542 
591,561 
627,567 
665,560 
698,539 
726,511 
747,479 
761,443 
769,406 
774,368 
775,331 
509,263 
524,250 
543,243 
564,243 
584,248 
652,249 
674,244 
697,244 
718,251 
735,266 
621,297 
620,319 
619,340 
618,360 
598,387 
610,389 
622,390 
634,389 
646,386 
537,304 
550,296 
565,295 
578,301 
565,306 
550,307 
666,301 
678,295 
694,296 
706,303 
693,307 
679,306 
576,459 
587,443 
603,430 
623,431 
644,429 
662,442 
676,458 
663,472 
646,481 
625,485 
605,482 
589,473 
604,448 
624,446 
646,447 
646,460 
625,463 
605,460 
-------parameter end------
488,336 
491,374 
497,412 
505,449 
517,484 
536,514 
561,539 
592,558 
627,563 
665,557 
697,536 
725,510 
747,478 
761,443 
769,407 
773,370 
775,333 
509,263 
524,250 
543,244 
564,244 
583,249 
652,250 
674,245 
696,245 
717,251 
734,266 
620,299 
619,320 
618,340 
617,361 
597,388 
609,390 
621,391 
633,390 
645,387 
538,304 
550,296 
564,295 
576,301 
564,306 
550,307 
666,301 
678,295 
692,296 
704,303 
692,307 
678,306 
575,458 
587,444 
603,432 
622,433 
642,431 
660,443 
675,457 
662,470 
645,479 
624,482 
605,480 
588,472 
605,450 
623,448 
643,449 
644,458 
624,461 
605,459 
-------parameter end------
488,337 
491,375 
496,412 
504,448 
516,482 
535,511 
560,535 
590,553 
625,558 
663,552 
697,533 
725,508 
747,478 
761,444 
769,407 
773,370 
775,333 
508,263 
523,250 
543,244 
563,244 
583,249 
651,249 
673,244 
695,244 
717,251 
733,266 
619,298 
618,319 
617,340 
616,361 
596,387 
608,390 
619,391 
632,390 
644,387 
536,304 
548,296 
563,295 
576,302 
563,306 
549,307 
665,301 
677,295 
692,296 
704,303 
691,307 
677,306 
573,455 
586,441 
602,430 
620,431 
641,430 
659,440 
674,454 
661,467 
643,476 
623,478 
603,476 
586,468 
603,448 
621,446 
642,447 
642,455 
622,457 
604,455 
-------parameter end------
488,339 
491,376 
496,412 
503,448 
515,480 
534,507 
559,530 
589,547 
623,551 
661,547 
695,530 
724,507 
747,478 
760,445 
768,409 
772,372 
774,335 
508,263 
524,250 
543,244 
563,244 
583,249 
651,250 
673,245 
695,245 
717,252 
734,266 
618,299 
618,320 
617,340 
616,361 
595,387 
607,389 
619,390 
632,389 
644,386 
537,304 
549,296 
564,296 
576,302 
563,306 
549,307 
664,302 
677,296 
691,296 
704,304 
691,307 
677,306 
570,450 
583,437 
600,427 
619,428 
640,426 
659,436 
675,449 
660,462 
642,470 
621,472 
601,470 
583,463 
601,444 
620,443 
641,443 
642,450 
620,451 
601,450 
-------parameter end------
488,339 
491,375 
496,412 
503,447 
515,479 
534,506 
560,528 
590,544 
624,548 
662,544 
696,527 
725,504 
748,476 
761,443 
769,408 
773,371 
775,334 
508,264 
523,250 
543,245 
563,245 
583,250 
651,250 
673,245 
695,245 
717,252 
734,267 
618,299 
617,320 
616,340 
615,361 
595,387 
606,389 
618,390 
631,389 
644,386 
536,304 
548,296 
563,296 
576,302 
563,306 
549,307 
664,302 
677,296 
691,296 
704,304 
691,307 
677,306 
569,448 
583,435 
600,426 
619,427 
639,426 
658,435 
675,447 
661,460 
642,468 
621,470 
601,468 
583,461 
600,443 
620,442 
641,442 
642,448 
620,449 
601,448 
-------parameter end------
488,338 
490,374 
495,411 
502,446 
513,478 
533,506 
558,528 
588,545 
622,549 
660,545 
694,528 
724,506 
747,477 
761,443 
769,407 
773,370 
775,333 
508,264 
523,250 
542,244 
563,244 
582,249 
651,250 
673,245 
696,245 
717,252 
734,267 
618,299 
617,320 
616,341 
615,361 
594,387 
606,389 
618,390 
631,389 
643,386 
536,304 
548,296 
563,296 
576,303 
563,307 
549,308 
664,303 
676,296 
691,296 
704,304 
691,307 
677,307 
569,449 
583,436 
600,427 
618,428 
639,426 
658,436 
674,448 
660,461 
641,469 
620,471 
600,469 
583,462 
600,444 
619,443 
641,443 
641,449 
620,450 
600,449 
-------parameter end------
488,337 
490,374 
496,412 
503,448 
515,483 
534,513 
559,538 
589,557 
624,563 
663,556 
696,537 
724,511 
746,479 
760,444 
768,407 
772,369 
774,332 
507,263 
522,250 
542,244 
562,244 
582,249 
651,249 
673,244 
696,245 
718,252 
735,267 
618,298 
617,319 
616,340 
616,361 
595,386 
607,389 
619,390 
632,388 
644,385 
536,304 
548,296 
563,296 
576,301 
563,306 
549,307 
664,301 
677,295 
692,296 
704,303 
691,306 
677,305 
571,455 
583,439 
600,427 
620,427 
642,426 
661,438 
676,453 
662,467 
643,476 
622,479 
602,477 
584,469 
600,445 
621,444 
643,445 
644,455 
621,457 
601,455 
-------parameter end------
487,337 
489,375 
495,413 
503,450 
514,485 
533,517 
558,543 
588,563 
624,569 
662,562 
695,542 
723,515 
745,483 
759,447 
767,410 
772,372 
774,334 
508,263 
523,250 
542,244 
563,244 
583,248 
650,249 
673,244 
695,245 
717,252 
734,266 
618,298 
618,319 
617,340 
616,360 
596,386 
607,389 
619,390 
632,388 
644,385 
536,304 
548,296 
563,295 
576,301 
563,306 
549,307 
664,301 
676,295 
692,296 
704,304 
691,307 
677,306 
572,459 
583,441 
599,427 
620,428 
643,427 
661,440 
675,457 
662,472 
644,483 
622,487 
602,484 
585,474 
600,446 
621,443 
645,445 
645,462 
622,466 
601,463 
-------parameter end------
487,336 
490,375 
495,413 
503,450 
514,486 
533,517 
558,542 
588,562 
623,569 
662,562 
695,541 
724,513 
746,481 
760,445 
768,407 
773,370 
774,332 
508,262 
523,249 
542,243 
562,243 
582,248 
650,249 
672,244 
695,244 
716,251 
733,265 
619,298 
618,319 
617,339 
616,360 
596,387 
608,389 
619,390 
632,388 
644,386 
536,304 
548,296 
563,295 
576,301 
563,306 
549,307 
664,301 
677,295 
691,296 
704,303 
691,307 
677,306 
572,459 
583,442 
600,428 
620,429 
643,428 
661,441 
675,458 
661,472 
644,482 
622,485 
602,483 
585,473 
600,447 
621,444 
644,446 
644,461 
622,465 
601,461 
-------parameter end------
486,338 
489,377 
495,415 
503,452 
515,487 
534,518 
560,543 
590,563 
626,568 
664,561 
696,540 
724,513 
745,481 
759,445 
767,408 
771,371 
773,334 
507,263 
522,249 
541,243 
561,243 
581,247 
650,248 
671,243 
694,243 
715,250 
731,264 
618,299 
617,319 
616,339 
615,359 
596,387 
607,389 
619,390 
631,388 
643,386 
536,304 
547,296 
562,295 
575,301 
562,306 
548,307 
664,301 
676,295 
690,296 
702,303 
690,306 
676,305 
574,461 
584,444 
600,430 
620,430 
642,429 
660,442 
674,458 
661,473 
644,483 
623,486 
603,484 
586,474 
601,448 
621,445 
644,447 
644,462 
623,466 
603,463 
-------parameter end------
486,337 
488,375 
494,413 
502,450 
513,485 
532,516 
558,542 
588,561 
623,567 
662,560 
695,539 
723,513 
745,481 
760,445 
768,408 
772,370 
774,332 
506,262 
521,249 
541,243 
561,243 
581,247 
649,248 
671,243 
694,243 
715,250 
732,265 
617,298 
616,318 
616,339 
615,359 
595,387 
606,389 
618,390 
631,389 
643,386 
535,303 
547,295 
562,295 
574,301 
561,306 
547,307 
663,300 
675,294 
690,295 
702,303 
690,306 
676,305 
571,460 
583,444 
599,432 
619,432 
641,431 
659,443 
674,458 
661,473 
643,483 
621,486 
601,483 
584,474 
599,450 
620,447 
643,449 
643,461 
621,465 
600,462 
-------parameter end------
485,338 
488,377 
494,414 
502,451 
514,486 
533,517 
559,542 
589,562 
624,568 
662,561 
695,540 
723,513 
744,481 
758,446 
767,409 
771,372 
773,334 
505,263 
520,250 
540,243 
560,243 
580,248 
649,248 
671,243 
693,243 
715,250 
731,265 
616,297 
